String ID,enu,Comment
records-model.rma_recordsmanagement.type.rma_recordsManagementRootContainer.title,Records Management Root Container, 
records-model.rma_recordsmanagement.type.rma_recordsManagementRootContainer.decription,Records Management Root Container, 
records-model.rma_recordsmanagement.type.rma_dispositionSchedule.title,Retention Schedule, 
records-model.rma_recordsmanagement.type.rma_dispositionSchedule.decription,Retention Schedule, 
records-model.rma_recordsmanagement.property.rma_dispositionAuthority.title,Retention Authority, 
records-model.rma_recordsmanagement.property.rma_dispositionAuthority.decription,Retention Authority, 
records-model.rma_recordsmanagement.property.rma_dispositionInstructions.title,Retention Instructions, 
records-model.rma_recordsmanagement.property.rma_dispositionInstructions.decription,Retention Instructions, 
records-model.rma_recordsmanagement.property.rma_recordLevelDisposition.title,Record Level Retention, 
records-model.rma_recordsmanagement.property.rma_recordLevelDisposition.decription,Record Level Retention, 
records-model.rma_recordsmanagement.association.rma_dispositionActionDefinitions.title,Retention Actions, 
records-model.rma_recordsmanagement.association.rma_dispositionActionDefinitions.decription,Retention Actions, 
records-model.rma_recordsmanagement.type.rma_dispositionActionDefinition.title,Retention Action Definition, 
records-model.rma_recordsmanagement.type.rma_dispositionActionDefinition.decription,Retention Action Definition, 
records-model.rma_recordsmanagement.property.rma_dispositionActionName.title,Retention Action Name, 
records-model.rma_recordsmanagement.property.rma_dispositionActionName.decription,Retention Action Name, 
records-model.rma_recordsmanagement.property.rma_dispositionDescription.title,Retention Description, 
records-model.rma_recordsmanagement.property.rma_dispositionDescription.decription,Retention Description, 
records-model.rma_recordsmanagement.property.rma_dispositionLocation.title,Retention Location, 
records-model.rma_recordsmanagement.property.rma_dispositionLocation.decription,Retention Location, 
records-model.rma_recordsmanagement.property.rma_dispositionPeriod.title,Retention Period, 
records-model.rma_recordsmanagement.property.rma_dispositionPeriod.decription,Retention Period, 
records-model.rma_recordsmanagement.property.rma_dispositionPeriodProperty.title,Retention Period Property, 
records-model.rma_recordsmanagement.property.rma_dispositionPeriodProperty.decription,Retention Period Property, 
records-model.rma_recordsmanagement.property.rma_dispositionEvent.title,Retention Event, 
records-model.rma_recordsmanagement.property.rma_dispositionEvent.decription,Retention Event, 
records-model.rma_recordsmanagement.property.rma_dispositionEventCombination.title,Retention Event Combination, 
records-model.rma_recordsmanagement.property.rma_dispositionEventCombination.decription,Retention Event Combination, 
records-model.rma_recordsmanagement.type.rma_recordFolder.title,Record Folder, 
records-model.rma_recordsmanagement.type.rma_recordFolder.decription,Record Folder, 
records-model.rma_recordsmanagement.property.rma_isClosed.title,Record, 
records-model.rma_recordsmanagement.property.rma_isClosed.decription,Record, 
records-model.rma_recordsmanagement.type.rma_recordCategory.title,Record Category, 
records-model.rma_recordsmanagement.type.rma_recordCategory.decription,Record Category, 
records-model.rma_recordsmanagement.type.rma_nonElectronicDocument.title,Non-Electronic Document, 
records-model.rma_recordsmanagement.type.rma_nonElectronicDocument.decription,Non-Electronic Document, 
records-model.rma_recordsmanagement.property.rma_physicalSize.title,Physical Size, 
records-model.rma_recordsmanagement.property.rma_physicalSize.decription,The size of the document measured in linear meters., 
records-model.rma_recordsmanagement.property.rma_numberOfCopies.title,Number of Copies, 
records-model.rma_recordsmanagement.property.rma_numberOfCopies.description,The number of copies of the document., 
records-model.rma_recordsmanagement.property.rma_storageLocation.title,Storage Location, 
records-model.rma_recordsmanagement.property.rma_storageLocation.decription,The physical storage location of the record., 
records-model.rma_recordsmanagement.property.rma_shelf.title,Shelf, 
records-model.rma_recordsmanagement.property.rma_shelf.decription,The shelf the record is stored on., 
records-model.rma_recordsmanagement.property.rma_box.title,Box, 
records-model.rma_recordsmanagement.property.rma_box.description,The box the record is stored in., 
records-model.rma_recordsmanagement.property.rma_file.title,File, 
records-model.rma_recordsmanagement.property.rma_file.decription,The file the record is stored in., 
records-model.rma_recordsmanagement.type.rma_dispositionAction.title,Retention Action, 
records-model.rma_recordsmanagement.type.rma_dispositionAction.decription,Retention Action, 
records-model.rma_recordsmanagement.property.rma_dispositionActionId.title,Retention Action ID, 
records-model.rma_recordsmanagement.property.rma_dispositionActionId.decription,Retention Action ID, 
records-model.rma_recordsmanagement.property.rma_dispositionAction.title,Retention Action, 
records-model.rma_recordsmanagement.property.rma_dispositionAction.decription,Retention Action, 
records-model.rma_recordsmanagement.property.rma_dispositionAsOf.title,Retention Action, 
records-model.rma_recordsmanagement.property.rma_dispositionAsOf.decription,Retention Action, 
records-model.rma_recordsmanagement.property.rma_dispositionEventsEligible.title,Retention Events Eligible, 
records-model.rma_recordsmanagement.property.rma_dispositionEventsEligible.decription,Retention Events Eligible, 
records-model.rma_recordsmanagement.property.rma_dispositionActionStartedAt.title,Retention Action Started At, 
records-model.rma_recordsmanagement.property.rma_dispositionActionStartedAt.decription,Retention Action Started At, 
records-model.rma_recordsmanagement.property.rma_dispositionActionStartedBy.title,Retention Action Started By, 
records-model.rma_recordsmanagement.property.rma_dispositionActionStartedBy.decription,Retention Action Started By, 
records-model.rma_recordsmanagement.property.rma_dispositionActionCompletedAt.title,Retention Action Completed At, 
records-model.rma_recordsmanagement.property.rma_dispositionActionCompletedAt.decription,Retention Action Completed At, 
records-model.rma_recordsmanagement.property.rma_dispositionActionCompletedBy.title,Retention Action Completed By, 
records-model.rma_recordsmanagement.property.rma_dispositionActionCompletedBy.decription,Retention Action Completed By, 
records-model.rma_recordsmanagement.association.rma_eventExecutions.title,Event executions, 
records-model.rma_recordsmanagement.association.rma_eventExecutions.decription,Event executions, 
records-model.rma_recordsmanagement.type.rma_eventExecution.title,Event Execution, 
records-model.rma_recordsmanagement.type.rma_eventExecution.decription,Event Execution, 
records-model.rma_recordsmanagement.property.rma_eventExecutionName.title,Event Name, 
records-model.rma_recordsmanagement.property.rma_eventExecutionName.decription,Event Name, 
records-model.rma_recordsmanagement.property.rma_eventExecutionAutomatic.title,Event automatic, 
records-model.rma_recordsmanagement.property.rma_eventExecutionAutomatic.decription,Event automatic, 
records-model.rma_recordsmanagement.property.rma_eventExecutionComplete.title,Event complete, 
records-model.rma_recordsmanagement.property.rma_eventExecutionComplete.decription,Event complete, 
records-model.rma_recordsmanagement.property.rma_eventExecutionCompletedBy.title,Event completed by, 
records-model.rma_recordsmanagement.property.rma_eventExecutionCompletedBy.decription,Event completed by, 
records-model.rma_recordsmanagement.property.rma_eventExecutionCompletedAt.title,Event completed at, 
records-model.rma_recordsmanagement.property.rma_eventExecutionCompletedAt.decription,Event completed at, 
records-model.rma_recordsmanagement.type.rma_hold.title,Hold, 
records-model.rma_recordsmanagement.type.rma_hold.decription,Hold, 
records-model.rma_recordsmanagement.property.rma_holdReason.title,Hold Reason, 
records-model.rma_recordsmanagement.property.rma_holdReason.decription,Hold Reason, 
records-model.rma_recordsmanagement.association.rma_frozenRecords.title,Held Records, 
records-model.rma_recordsmanagement.association.rma_frozenRecords.decription,Held Records, 
records-model.rma_recordsmanagement.type.rma_transfer.title,Transfer, 
records-model.rma_recordsmanagement.type.rma_transfer.decription,Transfer, 
records-model.rma_recordsmanagement.property.rma_transferAccessionIndicator.title,Transfer Accession Indicator, 
records-model.rma_recordsmanagement.property.rma_transferAccessionIndicator.decription,Transfer Accession Indicator, 
records-model.rma_recordsmanagement.property.rma_transferPDFIndicator.title,Transfer PDF Indicator, 
records-model.rma_recordsmanagement.property.rma_transferPDFIndicator.decription,Transfer PDF Indicator, 
records-model.rma_recordsmanagement.property.rma_transferLocation.title,Transfer PDF, 
records-model.rma_recordsmanagement.property.rma_transferLocation.decription,Transfer PDF, 
records-model.rma_recordsmanagement.association.rma_transferred.title,Transferred, 
records-model.rma_recordsmanagement.association.rma_transferred.decription,Transferred, 
records-model.rma_recordsmanagement.aspect.rma_filePlanComponent.title,File Plan Component, 
records-model.rma_recordsmanagement.aspect.rma_filePlanComponent.decription,File Plan Component, 
